asv	kingdom	phylum	class	order	family	genus	species
8775899471a026e8eefa06627f464ec5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured	NA
cc5560f18f760e9ab49cdb788391ffc7	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	NA
3da0d722b4876474bd16963d753985aa	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Rhodoferax	NA
b4bed8aee9c9093ce5e2709a766f13df	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
e9a40b38b1b305791c0b685ea0791c8a	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured	Ambiguous_taxa
b97ff1887612bb259ae01f8756de2fab	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS3a marine group	marine metagenome
e5a9876a82035e515cb70878daac2cd3	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured organism	uncultured organism	uncultured organism
18da61d6f739314cfadce7ce5619fd38	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-005	NA
7da499251c0834dabcb3f19114c1d4e7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	NA
e78e3120dd49a6cfb0078cd7281373c8	Bacteria	Actinobacteria	NA	NA	NA	NA	NA
b81143da4821d09d53c771034e206ede	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	NA
39c7278556c1a63300566ce45875b327	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	NA
b371562f31487d8fe8f7ad84a13ebf3d	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	MWH-UniP1 aquatic group	NA
d52b331c89101cc23882950d27b12786	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	uncultured	NA
2ba24011112d7001c49af12f16cb6d08	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	Ambiguous_taxa	NA
ea0728120cdbf13efa04a1e130ea99f0	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	NA	NA
446b0cbb7b1b7d060992198687e46fdf	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
1b3a924ef8abcd7621a49923fc91d4f9	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA	NA
a6fd2832d45030bc0dd437f2b911b5ca	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
280844709121f1338708d036110c6a69	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
c93e4228e073c1c293bdc07bdd515f97	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	NA
0bdc8335c73e6cb87677f34ffd7bf218	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
8f80471837b07adf002053b26385d30f	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	NA
27af944e91a55c24eb2d346c31761725	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	NA	NA
613c18267fe1b1c113f2b66fe3b3f792	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	NA
24b7bdca03932c154ff8813ad8d9008a	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	gut metagenome
889a18793b26d82816216c41fb388a39	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
e0fba84a7f35dd7547a25cec067c4266	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
ab6eaa1f618abcbf1be04b5a6334aa74	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
b93ac846c5be02ef35f847d50c4f1c6d	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	uncultured organism
94a5ed7f92ba2cad26f9d8e975415488	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Pseudotaxus chienii	Pseudotaxus chienii	Pseudotaxus chienii
024bcc848d1f29b262b8bbb811e06fd3	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
e748fe55399d75d31ab692603b0c8002	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
07c82656b8f275dda860a9e778496187	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
3862b3496136b6f725ebad570442e5b8	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	OM43 clade	marine metagenome
81b50cbc69b355d6a2207d370e9634c5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
0e1f1b02bc30318f69907bbf48a0c8c9	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
d76a3d4c5d8913aeb4deac6f162ca3c4	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	NA
93c5e0308bd88d966322879d5d77493f	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	cvE6	metagenome	metagenome
14d9014fdebd29bc317d9d1c12486165	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
d3a4c6dfcc59906d9c815aebdd2cbb7d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
13c0501ab8f1d4e4d3d9d1f8115e0dd2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 6	NA
3c975879cc0220f938f04a0fc536ae0f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
bdaacdfbc330fe44cf03d6bf41b8070f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
0ff477c308accfbf681fae4d0aaaeca4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
71eeb5130717e8860c93f7e67664229a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	metagenome	metagenome
e89cfc3f31f6d2d3e5a8403c34b68525	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Limnohabitans	NA
e5d0aeeb188faf90b534f241f1e042d8	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	uncultured bacterium
dcebcb843134046c7c050bc4e3b4fa14	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS3a marine group	uncultured bacterium
a5b5b7590b4717a1c76accd56b801e34	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
7de88ce72c01c497f76b88afda345266	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
a0be2e4380c83a896e6aedcfebfcdb45	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	uncultured Actinomycetales bacterium
9bd49ba4abe9565a8a7861e1c668cf3e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
d069818076f92f2f364f37e1f18c78f3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
fe53fc5fced305cb6de712f084ab3367	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
039c9da3a74bdf62cecc85d1e85420be	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade III	NA	NA
35b32c5b595ab6e61729e43956d92063	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA	NA
d435b790616739115a4ed62faf97d8d9	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	uncultured bacterium
cfd0f7241959a30c21ff0c7b2c79e6d3	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured bacterium	uncultured bacterium
aec4b363122032e1693d8a59decdfef1	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	NA
65c685fe11109340cc77cdec03b10f79	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
b3496452b4d1d8b9a86be0152c53c34a	Bacteria	Actinobacteria	Actinobacteria	PeM15	uncultured bacterium	uncultured bacterium	uncultured bacterium
00acd6c77900c40e0dd2aebbd03d772a	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	uncultured	uncultured bacterium
c8ee5f10d69f160c7c74a3f909121e2c	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
967a6ffad3f7f5c73b61c1ac7da365aa	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
52b9d50bdc9a61a5c69e4318d4e808db	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Rhodoferax	NA
5a25b3bba57787c2afa58b2d4a0feb39	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	Nitrosomonas	NA
8175e507161663fc4eef1e346f8b6eed	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	NA
9d30b2f7bdcce530d292d01dae24cc32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
5aec1a28904ef5c3a380c59e90a6eca8	Bacteria	NA	NA	NA	NA	NA	NA
15bb84cef824645eade12b6953dd1025	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Ambiguous_taxa
5b4b6b4f167d8a151a6c557fb678ee0a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
c1e3d9cbf1d804c083053ad59cfeb118	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	NA
c794011e5505eedcd38df4acb4f7a615	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	ML602J-51	NA
7f703110aa5e5d5bc3d43dc6342b205c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
c9c1457d6e5327b7cf7a11a26c24f59e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
45caf2829631186257f2e6c105f468de	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA
958d9b5328946d631b9fd4e799fffefc	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
51bb0c54ac4f1b2383bb26c7effd1dae	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92 clade	marine gamma proteobacterium HTCC2290
c17f0442c22a5ba24b86f382cc3e8698	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	uncultured bacterium
450c5048378c1a57d54b9515abff7271	Bacteria	Actinobacteria	Actinobacteria	PeM15	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
692a123d03ef72146f9b10c6a90030f2	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
24d2713f3c816d44d90eebd913d879d1	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured	NA	NA
abb0e14ce0f9a9f26724c218949d3aa3	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	uncultured bacterium
ac800af4bdf3dcbb9b31bc3d2b06927e	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	NA	NA	NA
8c8e7278250fda8b25c3a76065d54de3	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	NA	NA
75356f3a15992b16fdfb7f0991b1e340	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	uncultured Bacteroidetes bacterium
8b3090b459f00c4de0c2bb054da6151b	Bacteria	Actinobacteria	Actinobacteria	PeM15	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
2233a62e18059c6c3145ef4f8cd2d83f	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	uncultured actinobacterium
377a57f8cefb25604846a56dbc8eaa4f	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	NA
23b771309ae483c6b567dc2b58ee9b82	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	NA
1d17711a8f275a22a8cdfe1ed9fbead7	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	uncultured	NA
663654aa33acb6be195fa8e0784e0804	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	Ambiguous_taxa
0ccec53ca34bd4d22927576766905c4f	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola	uncultured gamma proteobacterium
2e63ad0d6dd1e3ee9a52bfef6083c5c0	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Actinopolymorpha	uncultured bacterium
03a3de90b5fe64b30f5bf76dad0b7c5b	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	NA
38e363935a972b151438afb7aba1959f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. N15.MGS-157
c5f83b746867c1f177c3e57e8ed58456	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	gut metagenome
87e54e2f259b45d5f9f1200e805e3659	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
ececfc3e101851dbc1309a139e9f8b85	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
682937d181e52f3be02e28701118272e	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	uncultured bacterium
606f55113903999cf8cb20677fc59ba8	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	Ambiguous_taxa
3fe1dbd62cfe58b6aad7af8542a7575f	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	uncultured bacterium
cf9cae2d8b768c1425f12484b94b95bd	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
ad55dc011d7e584b165322a2fb2b94ac	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	uncultured	uncultured Bacteroidetes/Chlorobi group bacterium
49b037ff5153e7e6e29bedfd32886f1a	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	uncultured bacterium
ab42124d48b2279b5b259a8967134422	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
094874b65de5b108b4d9b584ca83a0a9	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	RS62 marine group	NA
d0b7132915e178142df964b43e6e6721	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	NA
3451a03945f809e8f5d5a86e2d914717	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	uncultured	Ambiguous_taxa
bccdb7142e63d20041877a889b7d7520	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
88df2ff08700c409be6cb140d02ece6f	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella livingstonensis
81c6f59718bb9017705eae3b5bf8a7c8	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	NA
c2e808defec92ee6fc00c63bb5c5d21d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter	NA
02b44225cd853a827ea07e43e64b5694	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	NA
2ddfad7aef1444cb2275927201cb3cb9	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
15e61b629cfacd3325811b8702cdd6d4	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	cvE6	uncultured Chlamydia sp.	uncultured Chlamydia sp.
3bc05541060ff1debe6445882b783535	Bacteria	Acidobacteria	Subgroup 6	NA	NA	NA	NA
d3b522dc7afc50f87472ade6a86a0bb3	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Chlorophyta symbiont of Lubomirskia sp.	Chlorophyta symbiont of Lubomirskia sp.	Chlorophyta symbiont of Lubomirskia sp.
9a4bdba64217b26815791336394ed3dd	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade III	metagenome	metagenome
a77a1cef8eea52e6f41e06498660e069	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	uncultured bacterium
a5d9d10f96a2d2e5a040293a4be51333	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
043a390dd6e782c0d7479b620fdb3439	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	NA
14d52336891693625cdee60945ba8b82	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
630eb77f86aedd7756a22d35abd2a6a1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	NA
d24b5a44972a7d34e5d1bfe1d7f0d1f0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	uncultured	uncultured rumen bacterium	uncultured rumen bacterium
12a0ef671eb9f3761f4e967e0b421b2d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
0034482a85bd38f27f973d62b032aabf	Bacteria	NA	NA	NA	NA	NA	NA
25bb4332430188562c98f8701ed14733	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	NA	NA
1969c5516b46e53df48f1c3a169ffec1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	uncultured rumen bacterium
2ee0a94c2509db81395d353a1cf3c5ec	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium 1	NA
71da9c75ba38ac1d98c141a76bef9c90	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
fbfca37fdf26bbd369e8f9940faf050a	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	NA
af190b852cec0d6eb78c15eb0e8777e0	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
cf8a00b8b665f1fbd3cf6290ef52c627	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	NA
8de5a841b2c9a522fb16de789bda6350	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	Ambiguous_taxa
46d8b4965bd3d55d42eb7efd4a114508	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured	uncultured bacterium
abfa9b53486067c273c5f9d4708c6b1b	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	uncultured bacterium
d12db66f19e1e8fb099e7df9701a9909	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	uncultured actinomycete
ee2a2f90160892a2697cd829fd4a21aa	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. 3-1
af0ec15249a3fe650d35df6c9b35e1a6	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
1bab3649f41ff73ebec601b887c92e91	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
f43a4bb27ced8b74a063a27f722babe2	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	NA
a19b84bcbae9d8089bcc8ed084ba1989	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
287391acd827a2cb41cf7f30e8c38557	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
5f230321fb016536701a7115d13872d5	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	bacterium 'Lincoln Park 3'
c3a3a503752209bc052b3995236b079f	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae
f3b32158e9444e46f51407e994dd5fd9	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	NA
9441a49dde4b18233bffbde7df436c70	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
3e673191aa632fc3aaa7f04fb853468c	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Cyanobium PCC-6307	Ambiguous_taxa
53a13fbc204b2e7235862d818cd9466b	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
4bf03f952a3517fec3882f92282b8a17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
7f0347abb97ad79b191755a513bb57c8	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	uncultured bacterium
94471b962ba0c332ee068ff52ca22031	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
06ec39edb307cc42fd65c259453b6568	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
0f28a5138d21aec94dbebaa467ac4706	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	RS62 marine group	uncultured marine bacterium
fdcce3fdfe996f9b8a24d90cb45aae29	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
9b3a2887165bc2d60feed51a12ce9411	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
501817bd68ae1838719d1dd99c6529fa	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
3e1a91fdeb82e6c79df3bd2b2d05e9e5	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Rhodoferax	NA
65c7803b3daf2746f35971a2edf230f6	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
afad7105bd802ef253d1ad68f6d228f6	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	Ambiguous_taxa
0bdc30f1cd7d779cbf6e1bbfaf6c571e	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	uncultured	uncultured bacterium	uncultured bacterium
4c85751bf786c107db076c8c5642f12f	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Halobacteriovorax	NA
3a568721387050170063db51f64c2d01	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
e9af10896bc2b3c1c07969ae769e5a3f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
bbb3520e8a6237624a0805e48cabb8db	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
cc6f0407368b74e3ba46516d2007dcf8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
3275a33800e0b5f9f90aa50fe31befe0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
83e33ea846dba15805a7dff0ae852e14	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
a86c724767670856a40cca2c7f09ef37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
053b329adcb371075c8ddb6e70b75eed	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
1fca1914d76f13fda0bd8e3b0546182c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 1	uncultured bacterium
54ab304fc275fc3646f6036084bc19d7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
84aaf91051b3cae1db2b637da37c5c59	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia-Shigella	NA
38a1485bd74aff9e56ca8283bd797802	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 1	uncultured bacterium
1f79c99bc05a438325a5faa57debb6f5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
f64db8032ea90d3cede87e22e49a8379	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
38c5b97d85697135990aa1f03964a8b4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	NA
48dca593e689d9f81c49785f8f30d303	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
9b367e88d2920ccdbc9dd852007b71fc	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
51a36788a72ebc99b96953dcc18056fb	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ae9a40b39fb7633639187efbba0052b0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
c476cfb602443d238e8b436efce222c5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
