asv	kingdom	phylum	class	order	family	genus	species
7bb0e04ad5449043e21b33aad0004d83	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
2ee20203f9adc02419ac9514466ef9bd	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
1e752b7a658ac6d15953e65886d5c662	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	uncultured bacterium
e760f2bea51db93bb65601e2dd380963	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
5b266e98fa92f635f7083b1ae8ab14e3	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
98a0ffa85f884b5f08f0e317bab50903	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	uncultured Bacteroidetes bacterium
63784423689e37a469151917e280228a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	NA
24729c073c5e863852442aad71d411b8	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured alpha proteobacterium	uncultured alpha proteobacterium
4bb665865f15299fefcc2f0f3e3cb261	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
cc077347e61ffa8de7df84171d339dd0	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ralstonia	NA
78e886204b5f09e7489672000936a383	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	NA
19a5cde0d8194c833b06f8a1f43df4bb	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
1a64310c4342dc97120b5168379732c1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus acidiceler
162aa204093c468ba45ac1fd7f0e51a8	Bacteria	Verrucomicrobia	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	uncultured	Ambiguous_taxa
2c7d2328514638e9637bb3e43aedd1db	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Candidatus Soleaferrea	uncultured rumen bacterium
d4edfdd7dcec665ff85b7e2df0edc80b	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	NA	NA
1d23c51205128d971648308d0af1b10c	Bacteria	Actinobacteria	Actinobacteria	PeM15	uncultured actinobacterium	uncultured actinobacterium	uncultured actinobacterium
d638e3ef375faff8775879dcd2919456	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	uncultured	uncultured Flavobacteriia bacterium
a49b8bf76d638a196bc7615c5b0fc6c3	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	Ambiguous_taxa
d4a7608905cea448d4ad7e00a2dca0e1	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
3fed0e2d682b6f8ff2860447d499d672	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	NA
f936eb5944b0f106629972b0ac1367de	Bacteria	NA	NA	NA	NA	NA	NA
0062a8ca30e89b5e1e979da937a95156	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	NA
b2f6b129dc7e692705885a2a89de9b85	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
6d88022831942a2d30fee70ae5770327	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
6d7b1e927e7ef9a05325dd0d6583e0be	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 1	uncultured bacterium
8ac8e22f9f3ba0f708d4571a3337b564	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	NA
5cedd83194d879442d713ce36d7e8850	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
1d29098a254228f30831ec02553c57e3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
6070027f05f517acb96ecfced378281b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
bb701b287ad99669be432e29ae391422	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-001	uncultured bacterium
079dbb30625b128271e626b65a3c912f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
4554ae9f82ab2cbf2ee42b97b15ed914	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
5f0f2fac705801384c16a1b1b15ce606	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
622fb2449fb5b9874096429aa15983ef	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
467d3544afb1a6534dce25b51ddc20ce	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
747fb1a85771fe348a5f30ef6707cf9d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	wallaby gut metagenome
4812b5ec459e085fe650acfa24b82ce2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	wallaby gut metagenome
cdd3d946fb9fd9455e722f64e6a32a49	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	uncultured	uncultured bacterium
ffe42e5ed6965f6f6cd59b60ce8cda62	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
44e3776b0e294f3255cdf04a29e38a11	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
6b3f55ea0291a839b32b3d2d6ff51a6d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 1	uncultured bacterium
f2ab8b5a9d461125b86f8fb2bc451e0c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
d82e201b3124c7f11b9db05baa09121d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
c09bbc01893ed4ca83439489d6a993cc	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
caaebab573b46fe09752eaf277ebc833	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia-Shigella	NA
e66f5ab2639e4241dc1ca5470858426b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
895b7665c40d8a40e8f1d6d9cf483785	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	wallaby gut metagenome
b92bfc9ca950efb88f937a085fd9f34d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
1a6b266c4f07fd7c9d7659d2c1a3cb94	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	NA
e9f520f1ca5ea3e55ba056049da8a30d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
87800661652c04b49ed9bcba82102aa9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
65be138780073efe755f5cf0f7455d7b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
c27e0d797d2bd62a799bc7f0f556ed04	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	wallaby gut metagenome
1d3a42ee65d5e05dd2e6176aa2ef397f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	NA
5ce4fe42cfb8c387b8740be3132d0286	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
e0ad1c9dc71cd584aff35bb908eb9cac	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
29a6190c10cab3645f8b9f4e83bc8116	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
94354ee587825003089e766a26d79d0a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
f357b289a22036b0918845ff4ef37c10	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	uncultured bacterium
bd111b94e6c2d6860faed718e3a775e6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	uncultured bacterium
4f34b655ee3e45d9c0cca74caddd4b25	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-001	NA
53f44a8825be08f7c6b7139380b58ca0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
44ec813b63aa517e097d0c2e5301c882	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
7024b2b7426efb1896cb59abfdaac3bc	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
b1a521e9aa8bf752a7599c3065a2d6e9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
99e3c6e98bea4996e2dd81dacb9ae380	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
d114633667d15b8fffe0cdd1d53c80de	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
619f7d1bf5a9909b46080ef866c5bf99	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-004	NA
854991e2ea8d8b9a56ef0d1f37e7cfa8	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	uncultured bacterium	uncultured bacterium	uncultured bacterium
3b807fac3b14c8c0b8cc2eef5883b25b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	uncultured bacterium
eeab3fbc2030b99e57ee89e8b611ae2d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lactonifactor	NA
2635ab4aca302ca0de902c9115361e7a	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	uncultured bacterium	uncultured bacterium	uncultured bacterium
a52073be2ebea9e71ea200785c00c679	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
b8eb18d1b6af8079cdc677d8c2357115	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	NA
620ca1f91a6f36fddbfd27fc4ed5d342	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
3ce58b2f25bea2269d01a4118163024e	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
9db260efc3602f0eb72ffb61b0157d15	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
d742e55859e35ccbb8e24d2509b72eb3	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	uncultured bacterium
e628a8a49953790cca51d5b79f042c90	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	NA	NA	NA
47554e23ce26462ed453dce66b2d42b2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	uncultured bacterium
a209047bff22ce8812f70636b9830bce	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc citreum
cbb377e1bbc45e157d01468660378a55	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
5fc95846b9cb13b6dd9613ab5e56f3c3	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	NA	NA	NA
3dae5a03ed15cbf8dedd2e79b5963bd5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter	Ambiguous_taxa
7005c9e1dd645cfb519e64f7d7f19792	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	NA	NA	NA
800df5901d80ba0198ce69b02d796ac0	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Rhodoferax	NA
3fcc9af1b14e191684f6a628701b5ffc	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
0f660b11fc05a1a6cf7252bc8e0f19d5	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
b5276c669084416c2fdeff9aa7a4841e	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus succinus subsp. succinus
bee9aa61c014b415b40a998895b2bb25	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
fff97b3efb660f97da3e75ad5547ca72	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
18cd891d230956c0a02db5e5f78754b7	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	NA	NA
8e4495a27cfa61bf72e1d29a0545e0ec	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	anaerobic digester metagenome
40b5d4ae89aabda97630dda2ffe19473	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
378fe27335efb3d91b44eaec559a5eea	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
b4bed8aee9c9093ce5e2709a766f13df	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
18da61d6f739314cfadce7ce5619fd38	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-005	NA
7da499251c0834dabcb3f19114c1d4e7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	NA
e78e3120dd49a6cfb0078cd7281373c8	Bacteria	Actinobacteria	NA	NA	NA	NA	NA
ea0728120cdbf13efa04a1e130ea99f0	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	NA	NA
446b0cbb7b1b7d060992198687e46fdf	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
1b3a924ef8abcd7621a49923fc91d4f9	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA	NA
a6fd2832d45030bc0dd437f2b911b5ca	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
280844709121f1338708d036110c6a69	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
24b7bdca03932c154ff8813ad8d9008a	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	gut metagenome
889a18793b26d82816216c41fb388a39	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
e0fba84a7f35dd7547a25cec067c4266	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
ab6eaa1f618abcbf1be04b5a6334aa74	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
b93ac846c5be02ef35f847d50c4f1c6d	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	uncultured organism
14d9014fdebd29bc317d9d1c12486165	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
d3a4c6dfcc59906d9c815aebdd2cbb7d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
13c0501ab8f1d4e4d3d9d1f8115e0dd2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 6	NA
3c975879cc0220f938f04a0fc536ae0f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
bdaacdfbc330fe44cf03d6bf41b8070f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
0ff477c308accfbf681fae4d0aaaeca4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
9bd49ba4abe9565a8a7861e1c668cf3e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
d069818076f92f2f364f37e1f18c78f3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
fe53fc5fced305cb6de712f084ab3367	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
039c9da3a74bdf62cecc85d1e85420be	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade III	NA	NA
35b32c5b595ab6e61729e43956d92063	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA	NA
5a25b3bba57787c2afa58b2d4a0feb39	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	Nitrosomonas	NA
8175e507161663fc4eef1e346f8b6eed	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	NA
9d30b2f7bdcce530d292d01dae24cc32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
5aec1a28904ef5c3a380c59e90a6eca8	Bacteria	NA	NA	NA	NA	NA	NA
15bb84cef824645eade12b6953dd1025	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Ambiguous_taxa
5b4b6b4f167d8a151a6c557fb678ee0a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
c1e3d9cbf1d804c083053ad59cfeb118	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	NA
c794011e5505eedcd38df4acb4f7a615	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	ML602J-51	NA
7f703110aa5e5d5bc3d43dc6342b205c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
c9c1457d6e5327b7cf7a11a26c24f59e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
2e63ad0d6dd1e3ee9a52bfef6083c5c0	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Actinopolymorpha	uncultured bacterium
03a3de90b5fe64b30f5bf76dad0b7c5b	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	NA
38e363935a972b151438afb7aba1959f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. N15.MGS-157
c5f83b746867c1f177c3e57e8ed58456	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	gut metagenome
87e54e2f259b45d5f9f1200e805e3659	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
ececfc3e101851dbc1309a139e9f8b85	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
682937d181e52f3be02e28701118272e	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	uncultured bacterium
606f55113903999cf8cb20677fc59ba8	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	Ambiguous_taxa
3fe1dbd62cfe58b6aad7af8542a7575f	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	uncultured bacterium
cf9cae2d8b768c1425f12484b94b95bd	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
043a390dd6e782c0d7479b620fdb3439	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	NA
14d52336891693625cdee60945ba8b82	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
630eb77f86aedd7756a22d35abd2a6a1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	NA
d24b5a44972a7d34e5d1bfe1d7f0d1f0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	uncultured	uncultured rumen bacterium	uncultured rumen bacterium
12a0ef671eb9f3761f4e967e0b421b2d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
0034482a85bd38f27f973d62b032aabf	Bacteria	NA	NA	NA	NA	NA	NA
25bb4332430188562c98f8701ed14733	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	NA	NA
1969c5516b46e53df48f1c3a169ffec1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	uncultured rumen bacterium
71da9c75ba38ac1d98c141a76bef9c90	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
fbfca37fdf26bbd369e8f9940faf050a	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	NA
af190b852cec0d6eb78c15eb0e8777e0	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
cf8a00b8b665f1fbd3cf6290ef52c627	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	NA
8de5a841b2c9a522fb16de789bda6350	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	Ambiguous_taxa
46d8b4965bd3d55d42eb7efd4a114508	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured	uncultured bacterium
abfa9b53486067c273c5f9d4708c6b1b	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	uncultured bacterium
d12db66f19e1e8fb099e7df9701a9909	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	uncultured actinomycete
ee2a2f90160892a2697cd829fd4a21aa	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. 3-1
af0ec15249a3fe650d35df6c9b35e1a6	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
1bab3649f41ff73ebec601b887c92e91	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
f43a4bb27ced8b74a063a27f722babe2	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	NA
a19b84bcbae9d8089bcc8ed084ba1989	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
287391acd827a2cb41cf7f30e8c38557	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
5f230321fb016536701a7115d13872d5	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	bacterium 'Lincoln Park 3'
3a568721387050170063db51f64c2d01	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
e9af10896bc2b3c1c07969ae769e5a3f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
bbb3520e8a6237624a0805e48cabb8db	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
cc6f0407368b74e3ba46516d2007dcf8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
3275a33800e0b5f9f90aa50fe31befe0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
83e33ea846dba15805a7dff0ae852e14	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
053b329adcb371075c8ddb6e70b75eed	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
1fca1914d76f13fda0bd8e3b0546182c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 1	uncultured bacterium
54ab304fc275fc3646f6036084bc19d7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
84aaf91051b3cae1db2b637da37c5c59	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia-Shigella	NA
38a1485bd74aff9e56ca8283bd797802	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 1	uncultured bacterium
1f79c99bc05a438325a5faa57debb6f5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
f64db8032ea90d3cede87e22e49a8379	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
38c5b97d85697135990aa1f03964a8b4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	NA
48dca593e689d9f81c49785f8f30d303	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
9b367e88d2920ccdbc9dd852007b71fc	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
51a36788a72ebc99b96953dcc18056fb	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ae9a40b39fb7633639187efbba0052b0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
